,timestamp_1,raw_current_1,raw_power_1,offset_current_1,offset_power_1,timestamp_2,raw_current_2,raw_power_2,offset_current_2,offset_power_2,timestamp_3,raw_current_3,raw_power_3,offset_current_3,offset_power_3
0,2025-02-21 12:01:52.616749,0.320860211,1.604301055,0.031367333399999975,0.15683666699999987,2025-02-21 12:02:34.518693,0.292716811,1.463584055,0.0032239333999999897,0.01611966699999995,2025-02-21 12:02:55.871174,0.292546292,1.4627314599999999,0.003053414399999954,0.01526707199999977
1,2025-02-21 12:01:53.016688,0.274280482,1.37140241,-0.01521239560000004,-0.0760619780000002,2025-02-21 12:02:34.915805,0.304559553,1.522797765,0.015066675399999951,0.07533337699999976,2025-02-21 12:02:56.273941,0.292850522,1.46425261,0.0033576443999999706,0.016788221999999853
2,2025-02-21 12:01:53.396016,0.274018161,1.3700908049999998,-0.015474716600000049,-0.07737358300000025,2025-02-21 12:02:35.322558,0.29282799,1.4641399499999999,0.003335112399999951,0.016675561999999755,2025-02-21 12:02:56.676776,0.292623261,1.4631163050000002,0.003130383399999992,0.01565191699999996
3,2025-02-21 12:01:53.825156,0.277362336,1.3868116799999999,-0.012130541600000044,-0.06065270800000022,2025-02-21 12:02:35.686486,0.325978471,1.629892355,0.03648559339999996,0.1824279669999998,2025-02-21 12:02:57.076979,0.292578115,1.462890575,0.003085237399999996,0.01542618699999998
4,2025-02-21 12:01:54.228685,0.273988843,1.3699442149999999,-0.01550403460000005,-0.07752017300000025,2025-02-21 12:02:36.129094,0.305700396,1.52850198,0.016207518399999954,0.08103759199999977,2025-02-21 12:02:57.472628,0.292692816,1.46346408,0.003199938399999991,0.015999691999999954
5,2025-02-21 12:01:54.621202,0.273880059,1.3694002950000002,-0.015612818600000022,-0.07806409300000011,2025-02-21 12:02:36.531853,0.274026695,1.3701334749999998,-0.015466182600000045,-0.07733091300000022,2025-02-21 12:02:57.909060,0.31866491,1.5933245500000002,0.029172032399999992,0.14586016199999996
6,2025-02-21 12:01:55.007559,0.27396307,1.3698153499999999,-0.015529807600000056,-0.07764903800000028,2025-02-21 12:02:36.923486,0.273804063,1.369020315,-0.015688814600000045,-0.07844407300000023,2025-02-21 12:02:58.286621,0.292902634,1.46451317,0.0034097563999999636,0.017048781999999818
7,2025-02-21 12:01:55.428441,0.29279089,1.4639544500000001,0.0032980123999999944,0.016490061999999972,2025-02-21 12:02:37.304816,0.273704115,1.3685205750000002,-0.015788762600000006,-0.07894381300000003,2025-02-21 12:02:58.676377,0.274043105,1.370215525,-0.015449772600000022,-0.07724886300000011
8,2025-02-21 12:01:55.830580,0.292858484,1.4642924199999998,0.003365606399999943,0.016828031999999715,2025-02-21 12:02:37.740695,0.273724339,1.3686216949999999,-0.015768538600000048,-0.07884269300000024,2025-02-21 12:02:59.092308,0.273634691,1.368173455,-0.015858186600000046,-0.07929093300000023
9,2025-02-21 12:01:56.235398,0.292930404,1.46465202,0.003437526399999946,0.01718763199999973,2025-02-21 12:02:38.149326,0.273577637,1.367888185,-0.015915240600000047,-0.07957620300000023,2025-02-21 12:02:59.493884,0.273546762,1.36773381,-0.015946115600000033,-0.07973057800000016
10,2025-02-21 12:01:56.611671,0.293071884,1.46535942,0.0035790063999999733,0.017895031999999866,2025-02-21 12:02:38.536824,0.273729282,1.3686464100000002,-0.015763595600000013,-0.07881797800000007,2025-02-21 12:02:59.870432,0.273531766,1.36765883,-0.015961111600000022,-0.07980555800000011
11,2025-02-21 12:01:57.040947,0.293142121,1.465710605,0.0036492433999999463,0.01824621699999973,2025-02-21 12:02:38.951030,0.292731975,1.4636598749999998,0.003239097399999946,0.01619548699999973,2025-02-21 12:03:00.289656,0.273669663,1.368348315,-0.015823214600000024,-0.07911607300000012
12,2025-02-21 12:01:57.444911,0.293063385,1.465316925,0.003570507399999978,0.01785253699999989,2025-02-21 12:02:39.323087,0.292625374,1.46312687,0.003132496399999962,0.01566248199999981,2025-02-21 12:03:00.703567,0.281206684,1.40603342,-0.008286193600000047,-0.041430968000000234
13,2025-02-21 12:01:57.852695,0.322691782,1.6134589099999999,0.03319890439999995,0.16599452199999976,2025-02-21 12:02:39.753991,0.293913479,1.4695673949999999,0.004420601399999946,0.02210300699999973,2025-02-21 12:03:01.094730,0.29244449,1.46222245,0.00295161239999997,0.01475806199999985
14,2025-02-21 12:01:58.256139,0.308567805,1.542839025,0.01907492739999994,0.0953746369999997,2025-02-21 12:02:40.155438,0.292983223,1.464916115,0.0034903453999999834,0.017451726999999917,2025-02-21 12:03:01.473078,0.292497547,1.462487735,0.003004669399999993,0.015023346999999965
15,2025-02-21 12:01:58.631458,0.275426612,1.37713306,-0.014066265600000016,-0.07033132800000008,2025-02-21 12:02:40.561811,0.292900659,1.464503295,0.003407781399999976,0.01703890699999988,2025-02-21 12:03:01.903980,0.2924955,1.4624775,0.003002622399999988,0.01501311199999994
16,2025-02-21 12:01:59.058725,0.274718649,1.373593245,-0.01477422860000005,-0.07387114300000025,2025-02-21 12:02:40.964098,0.294983508,1.47491754,0.005490630399999974,0.02745315199999987,2025-02-21 12:03:02.311973,0.292817967,1.464089835,0.003325089399999981,0.016625446999999904
17,2025-02-21 12:01:59.465939,0.273899774,1.36949887,-0.015593103600000047,-0.07796551800000023,2025-02-21 12:02:41.326126,0.316636012,1.5831800600000001,0.02714313439999999,0.13571567199999995,2025-02-21 12:03:02.713289,0.292534079,1.462670395,0.003041201399999971,0.015206006999999855
