,timestamp_1,raw_current_1,raw_power_1,offset_current_1,offset_power_1,timestamp_2,raw_current_2,raw_power_2,offset_current_2,offset_power_2,timestamp_3,raw_current_3,raw_power_3,offset_current_3,offset_power_3
0,2025-02-21 11:47:29.239902,0.315526862,1.57763431,0.016608173850000074,0.08304086925000037,2025-02-21 11:48:13.152281,0.805832564,4.02916282,0.50691387585,2.53456937925,2025-02-21 11:48:34.903286,0.664411888,3.32205944,0.36549319985,1.82746599925
1,2025-02-21 11:47:29.608741,0.307721218,1.53860609,0.008802529850000074,0.04401264925000037,2025-02-21 11:48:13.558602,0.806468006,4.03234003,0.5075493178500001,2.5377465892500006,2025-02-21 11:48:35.309116,0.670102221,3.3505111050000003,0.3711835328500001,1.8559176642500006
2,2025-02-21 11:47:30.044219,0.334637784,1.6731889199999999,0.03571909585000005,0.17859547925000024,2025-02-21 11:48:13.955463,0.80603582,4.0301791,0.5071171318500001,2.5355856592500006,2025-02-21 11:48:35.705603,0.726045322,3.6302266100000002,0.4271266338500001,2.1356331692500006
3,2025-02-21 11:47:30.445174,0.330285757,1.651428785,0.03136706885000007,0.15683534425000034,2025-02-21 11:48:14.327533,0.866007143,4.330035715,0.5670884548500001,2.835442274250001,2025-02-21 11:48:36.111091,0.704452985,3.522264925,0.40553429685000003,2.0276714842500003
4,2025-02-21 11:47:30.856154,0.288379447,1.441897235,-0.010539241149999934,-0.05269620574999967,2025-02-21 11:48:14.763537,0.82131526,4.1065763,0.5223965718500001,2.6119828592500003,2025-02-21 11:48:36.485365,0.690220591,3.451102955,0.39130190285000005,1.9565095142500002
5,2025-02-21 11:47:31.225573,0.288082275,1.440411375,-0.010836413149999946,-0.05418206574999973,2025-02-21 11:48:15.169082,0.807767987,4.0388399349999995,0.50884929885,2.54424649425,2025-02-21 11:48:36.922469,0.705832074,3.52916037,0.4069133858500001,2.0345669292500004
6,2025-02-21 11:47:31.656078,0.288221223,1.4411061150000002,-0.010697465149999918,-0.05348732574999959,2025-02-21 11:48:15.568911,0.807547922,4.03773961,0.50862923385,2.54314616925,2025-02-21 11:48:37.317686,0.722443327,3.6122166350000002,0.4235246388500001,2.1176231942500006
7,2025-02-21 11:47:32.059633,0.288912103,1.4445605149999998,-0.01000658514999997,-0.050032925749999846,2025-02-21 11:48:15.945681,0.808104839,4.040524195,0.50918615085,2.5459307542499996,2025-02-21 11:48:37.726361,0.722710023,3.613550115,0.42379133485000003,2.11895667425
8,2025-02-21 11:47:32.477065,0.287987439,1.4399371950000002,-0.010931249149999933,-0.054656245749999666,2025-02-21 11:48:16.376712,0.808482137,4.042410685,0.50956344885,2.54781724425,2025-02-21 11:48:38.099685,0.725975687,3.629878435,0.4270569988500001,2.1352849942500005
9,2025-02-21 11:47:32.855342,0.289080229,1.4454011450000002,-0.009838459149999923,-0.049192295749999615,2025-02-21 11:48:16.862823,0.8087463,4.0437315,0.50982761185,2.54913805925,2025-02-21 11:48:38.539471,0.732753768,3.6637688400000004,0.4338350798500001,2.1691753992500002
10,2025-02-21 11:47:33.239658,0.307213704,1.53606852,0.008295015850000031,0.04147507925000016,2025-02-21 11:48:17.180690,0.809368144,4.0468407200000005,0.5104494558500001,2.5522472792500004,2025-02-21 11:48:38.937205,0.739877702,3.6993885100000004,0.4409590138500001,2.2047950692500002
11,2025-02-21 11:47:33.661075,0.307166469,1.535832345,0.008247780850000053,0.04123890425000026,2025-02-21 11:48:17.554074,0.809550881,4.047754405,0.5106321928500002,2.553160964250001,2025-02-21 11:48:39.340597,0.746268154,3.73134077,0.44734946585000007,2.2367473292500004
12,2025-02-21 11:47:34.073174,0.3072665,1.5363324999999999,0.008347811850000053,0.041739059250000266,2025-02-21 11:48:17.987202,0.808711772,4.04355886,0.50979308385,2.54896541925,2025-02-21 11:48:39.738746,0.755019829,3.775099145,0.45610114085000003,2.2805057042500003
13,2025-02-21 11:47:34.467818,0.307212602,1.53606301,0.008293913850000056,0.04146956925000028,2025-02-21 11:48:18.392034,0.808299445,4.041497225,0.50938075685,2.5469037842499995,2025-02-21 11:48:40.105715,0.767233384,3.8361669199999997,0.46831469585,2.34157347925
14,2025-02-21 11:47:34.881812,0.310106238,1.5505311899999998,0.011187549850000034,0.05593774925000017,2025-02-21 11:48:18.794809,0.808960201,4.044801005,0.51004151285,2.55020756425,2025-02-21 11:48:40.549150,0.779917348,3.89958674,0.48099865985000007,2.4049932992500005
15,2025-02-21 11:47:35.256433,0.315822802,1.57911401,0.01690411385000007,0.08452056925000034,2025-02-21 11:48:19.192732,0.856219533,4.281097665,0.5573008448500001,2.7865042242500007,2025-02-21 11:48:40.944089,0.797310691,3.9865534549999997,0.49839200285,2.49196001425
16,2025-02-21 11:47:35.678766,0.350794001,1.7539700050000002,0.05187531285000008,0.2593765642500004,2025-02-21 11:48:19.560741,0.772921427,3.864607135,0.47400273885000005,2.3700136942500003,2025-02-21 11:48:41.346403,0.853245461,4.266227305,0.5543267728500001,2.7716338642500005
17,2025-02-21 11:47:36.088204,0.322692278,1.6134613899999999,0.023773589850000054,0.11886794925000027,2025-02-21 11:48:19.996678,0.739733022,3.6986651100000003,0.4408143338500001,2.20407166925,2025-02-21 11:48:41.719556,0.781332706,3.9066635300000003,0.4824140178500001,2.4120700892500007
18,2025-02-21 11:47:36.488982,0.288290862,1.44145431,-0.010627826149999964,-0.05313913074999982,2025-02-21 11:48:20.391269,0.741470795,3.707353975,0.44255210685000007,2.2127605342500005,2025-02-21 11:48:42.152984,0.764083264,3.82041632,0.4651645758500001,2.3258228792500004
